disciplines,gender
['Cycling Mountain Bike'],Female
['Cycling Road'],Male
['Cycling BMX Racing'],Male
['Cycling BMX Racing'],Female
['Cycling Track'],Male
['Cycling BMX Freestyle'],Female
['Cycling BMX Racing'],Male
['Cycling Mountain Bike'],Male
['Cycling Track'],Male
['Cycling Track'],Male
['Cycling Road'],Male
['Cycling Track'],Male
['Tennis'],Male
['Tennis'],Female
['Tennis'],Male
['Athletics'],Female
['Boxing'],Female
['Boxing'],Male
['Boxing'],Male
['Tennis'],Male
['Badminton'],Female
['Badminton'],Male
['Badminton'],Male
['Tennis'],Male
['Tennis'],Male
['Tennis'],Male
['Tennis'],Female
['Canoe Slalom'],Male
['Canoe Slalom'],Male
['Canoe Slalom'],Female
['Canoe Slalom'],Female
['Modern Pentathlon'],Male
['Modern Pentathlon'],Female
['Modern Pentathlon'],Male
['Modern Pentathlon'],Female
['Taekwondo'],Male
['Taekwondo'],Female
['Taekwondo'],Male
['Judo'],Male
['Artistic Gymnastics'],Female
['Artistic Gymnastics'],Female
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Trampoline Gymnastics'],Male
['Artistic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Athletics'],Female
['Judo'],Male
['Shooting'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Male
['Fencing'],Female
['Fencing'],Female
['Fencing'],Male
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Tennis'],Female
['Tennis'],Female
['Tennis'],Female
['Tennis'],Male
['Tennis'],Female
['Tennis'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Athletics'],Male
['Judo'],Female
['Judo'],Female
['Judo'],Male
['Judo'],Female
['Judo'],Female
['Judo'],Male
['Judo'],Male
['Judo'],Male
['Judo'],Female
['Judo'],Female
['Judo'],Male
['Judo'],Male
['Judo'],Male
['Judo'],Female
['Football'],Male
['Cycling Road'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Athletics'],Male
['Athletics'],Female
['Athletics'],Female
['Athletics'],Male
['Canoe Sprint'],Male
['Athletics'],Male
['Athletics'],Male
['Canoe Sprint'],Male
['Rowing'],Male
['Fencing'],Male
['Athletics'],Male
['Wrestling'],Female
['Wrestling'],Female
['Wrestling'],Female
['Wrestling'],Female
['Athletics'],Female
['Athletics'],Female
['Taekwondo'],Female
['Taekwondo'],Male
['Shooting'],Male
['Shooting'],Male
['Athletics'],Female
['Swimming'],Male
['Swimming'],Female
['Canoe Sprint'],Female
['Canoe Sprint'],Female
['Canoe Sprint'],Male
['Canoe Sprint'],Male
['Canoe Sprint'],Male
['Canoe Sprint'],Male
['Canoe Sprint'],Male
['Canoe Sprint'],Female
['Boxing'],Male
['Boxing'],Male
['Boxing'],Male
['Taekwondo'],Female
['Triathlon'],Male
['Cycling Track'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Male
['Rowing'],Male
['Marathon Swimming'],Male
['Cycling Track'],Male
['Artistic Swimming'],Female
['Artistic Swimming'],Female
['Swimming'],Male
['Athletics'],Male
['Athletics'],Male
['Swimming'],Female
['Swimming'],Female
['Swimming'],Female
['Athletics'],Female
['Swimming'],Male
['Swimming'],Female
['Swimming'],Female
['Taekwondo'],Male
['Athletics'],Male
['Weightlifting'],Male
['Taekwondo'],Male
['Taekwondo'],Female
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Swimming'],Female
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Football'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Artistic Swimming'],Female
['Artistic Swimming'],Female
['Tennis'],Female
['Tennis'],Female
['Tennis'],Female
['Tennis'],Female
['Tennis'],Female
['Breaking'],Male
['Breaking'],Female
['Breaking'],Female
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Rhythmic Gymnastics'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Weightlifting'],Female
['Modern Pentathlon'],Male
['Modern Pentathlon'],Male
['Modern Pentathlon'],Female
['Artistic Swimming'],Female
['Artistic Swimming'],Female
['Taekwondo'],Female
['Golf'],Male
['Golf'],Male
['Golf'],Female
['Golf'],Female
['Athletics'],Male
['Athletics'],Male
['Athletics'],Male
['Athletics'],Male
['Athletics'],Male
['Athletics'],Female
['Athletics'],Female
['Athletics'],Female
['Table Tennis'],Male
['Cycling Road'],Female
['Athletics'],Male
['Weightlifting'],Female
['Weightlifting'],Female
['Weightlifting'],Male
['Weightlifting'],Male
['Judo'],Male
['Sport Climbing'],Male
['Sport Climbing'],Female
['Equestrian'],Male
['Archery'],Male
['Golf'],Male
['Golf'],Female
['Golf'],Female
['Archery'],Female
['Equestrian'],Male
['Equestrian'],Male
['Boxing'],Male
['Athletics'],Female
['Athletics'],Male
['Cycling Track'],Male
['Boxing'],Female
['Cycling Mountain Bike'],Male
['Boxing'],Female
['Shooting'],Male
['Cycling Road'],Female
['Boxing'],Female
['Cycling Mountain Bike'],Female
['Marathon Swimming'],Female
['Boxing'],Female
['Athletics'],Female
['Shooting'],Male
['Cycling Road'],Male
['Judo'],Female
['Judo'],Female
['Judo'],Female
['Judo'],Female
['Judo'],Female
['Shooting'],Male
['Taekwondo'],Male
['Boxing'],Female
['Judo'],Male
['Beach Volleyball'],Female
['Beach Volleyball'],Female
['Judo'],Female
['Boxing'],Male
['Golf'],Female
['Golf'],Female
['Golf'],Male
['Golf'],Male
['Boxing'],Male
['Cycling Road'],Male
['Basketball'],Female
['Basketball'],Male
['Basketball'],Male
['3x3 Basketball'],Female
['Basketball'],Female
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['3x3 Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Male
['Basketball'],Male
['Basketball'],Female
['Basketball'],Female
['3x3 Basketball'],Female
['Basketball'],Male
['Basketball'],Female
['Basketball'],Male
['Basketball'],Female
['Basketball'],Male
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['3x3 Basketball'],Female
['Basketball'],Male
['Judo'],Male
['Triathlon'],Male
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Hockey'],Female
['Hockey'],Female
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Hockey'],Female
['Hockey'],Female
['Hockey'],Female
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Female
['Hockey'],Female
['Hockey'],Female
['Hockey'],Female
['Hockey'],Female
['Hockey'],Male
['Hockey'],Male
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Wrestling'],Male
['Golf'],Male
['Wrestling'],Male
['Artistic Gymnastics'],Male
['Shooting'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Female
['Handball'],Male
['Handball'],Male
['Handball'],Female
['Handball'],Male
['Handball'],Male
['Handball'],Female
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Female
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Female
['Shooting'],Female
['Boxing'],Male
['Boxing'],Female
['Boxing'],Male
['Boxing'],Female
['Boxing'],Female
['Boxing'],Female
['Boxing'],Female
['Boxing'],Male
['Shooting'],Female
['Sailing'],Female
['Sailing'],Male
['Sailing'],Female
['Sailing'],Female
['Shooting'],Male
['Shooting'],Male
['Sailing'],Male
['Sailing'],Female
['Sailing'],Female
['Sailing'],Male
['Sailing'],Female
['Sailing'],Male
['Sailing'],Male
['Sailing'],Female
['Athletics'],Female
['Sailing'],Female
['Sailing'],Male
['Sailing'],Male
['Sailing'],Female
['Sailing'],Female
['Sailing'],Male
['Sailing'],Male
['Sailing'],Female
['Sailing'],Male
['Sailing'],Male
['Sailing'],Female
['Sailing'],Male
['Sailing'],Female
['Sailing'],Female
['Athletics'],Male
['Equestrian'],Male
['Equestrian'],Female
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Female
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Female
['Hockey'],Female
['Tennis'],Female
['Tennis'],Male
['Tennis'],Male
['Tennis'],Male
['Tennis'],Male
['Tennis'],Male
['Tennis'],Female
['Athletics'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Football'],Male
['Athletics'],Female
['Diving'],Male
['Diving'],Male
['Diving'],Female
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Male
['Athletics'],Male
['Athletics'],Male
['Rowing'],Male
['Rowing'],Male
['Rowing'],Female
['Rowing'],Female
['Rowing'],Male
['Rowing'],Male
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Male
['Rowing'],Female
['Rowing'],Male
['Rowing'],Female
['Rowing'],Male
['Rowing'],Male
['Rowing'],Male
['Rowing'],Male
['Rowing'],Female
['Rowing'],Female
['Rowing'],Male
['Rowing'],Male
['Rowing'],Male
['Rowing'],Female
['Rowing'],Male
['Rowing'],Male
['Rowing'],Female
['Rowing'],Male
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Male
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Female
['Rowing'],Male
['Rowing'],Female
['Rowing'],Male
['Rowing'],Male
['Athletics'],Male
['Weightlifting'],Female
['Weightlifting'],Female
['Swimming'],Male
['Athletics'],Male
['Weightlifting'],Female
['Weightlifting'],Male
['Weightlifting'],Male
['Tennis'],Female
['Tennis'],Male
['Tennis'],Male
['Tennis'],Female
['Tennis'],Female
['Tennis'],Male
['Tennis'],Female
['Swimming'],Male
['Shooting'],Male
['Shooting'],Male
['Athletics'],Female
['Athletics'],Female
['Athletics'],Female
['Boxing'],Male
['Volleyball'],Female
['Surfing'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Volleyball'],Female
['Volleyball'],Female
['Volleyball'],Female
['Swimming'],Male
['Swimming'],Male
['Swimming'],Female
['Artistic Swimming'],Female
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Swimming'],Male
['Diving'],Female
['Swimming'],Female
['Diving'],Female
['Swimming'],Male
['Diving'],Male
['Swimming'],Female
['Swimming'],Male
['Swimming'],Male
['Artistic Swimming'],Female
['Swimming'],Male
['Diving'],Male
['Diving'],Male
['Swimming'],Male
['Diving'],Male
['Volleyball'],Female
['3x3 Basketball'],Male
['3x3 Basketball'],Male
['3x3 Basketball'],Male
['3x3 Basketball'],Male
['3x3 Basketball'],Female
['3x3 Basketball'],Female
['3x3 Basketball'],Female
['3x3 Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Volleyball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Female
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Basketball'],Male
['Skateboarding'],Female
['Skateboarding'],Male
['Skateboarding'],Male
['Skateboarding'],Female
['Skateboarding'],Female
['Skateboarding'],Female
['Skateboarding'],Female
['Skateboarding'],Female
['Skateboarding'],Male
['Skateboarding'],Male
['Rowing'],Male
['Swimming'],Female
['Archery'],Female
['Archery'],Male
['Archery'],Male
['Archery'],Male
['Archery'],Female
['Archery'],Female
['Beach Volleyball'],Female
['Beach Volleyball'],Female
['Sailing'],Male
['Athletics'],Male
['Table Tennis'],Male
['Table Tennis'],Male
['Table Tennis'],Male
['Table Tennis'],Female
['Table Tennis'],Female
['Table Tennis'],Female
['Athletics'],Male
['Swimming'],Female
"['Marathon Swimming', 'Swimming']",Male
['Sailing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Fencing'],Male
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Female
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Diving'],Male
['Sailing'],Female
['Fencing'],Male
['Marathon Swimming'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Sailing'],Female
['Sailing'],Male
['Sailing'],Male
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Fencing'],Female
['Athletics'],Male
['Athletics'],Male
['Athletics'],Male
['Table Tennis'],Male
['Wrestling'],Female
['Table Tennis'],Male
['Table Tennis'],Male
['Table Tennis'],Male
['Wrestling'],Female
['Weightlifting'],Male
['Table Tennis'],Female
['Athletics'],Male
['Wrestling'],Female
['Table Tennis'],Female
['Taekwondo'],Female
['Table Tennis'],Female
['Swimming'],Male
['Taekwondo'],Female
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Volleyball'],Male
['Marathon Swimming'],Female
['Marathon Swimming'],Female
['Marathon Swimming'],Male
['Marathon Swimming'],Male
['Swimming'],Female
['Swimming'],Male
['Shooting'],Female
['Weightlifting'],Male
['Weightlifting'],Male
['Handball'],Male
['Handball'],Male
['Handball'],Male
['Taekwondo'],Male
['Athletics'],Female
['Athletics'],Male
['Athletics'],Male
['Athletics'],Male
['Athletics'],Female
['Athletics'],Female
['Badminton'],Female
['Boxing'],Male
['Basketball'],Female
"['Cycling Road', 'Cycling Track']",Female
['Cycling BMX Racing'],Female
['Cycling BMX Racing'],Male
['Cycling BMX Racing'],Male
['Cycling BMX Racing'],Female
['Cycling Road'],Male
['Cycling Road'],Male
['Cycling Road'],Female
['Cycling Road'],Male
['Cycling Track'],Female
['Cycling Track'],Male
['Cycling Track'],Female
['Cycling Track'],Male
['Cycling Track'],Female
['Cycling Track'],Female
['Cycling Mountain Bike'],Male
['Cycling Mountain Bike'],Female
['Cycling Mountain Bike'],Male
['Equestrian'],Female
['Equestrian'],Female
['Equestrian'],Male
['Equestrian'],Female
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Male
['Equestrian'],Female
['Equestrian'],Female
['Equestrian'],Female
['Golf'],Female
['Golf'],Male
['Golf'],Male
['Artistic Gymnastics'],Female
['Artistic Gymnastics'],Male
['Artistic Gymnastics'],Female
['Artistic Gymnastics'],Male
['Hockey'],Female
['Hockey'],Female
['Hockey'],Female
['Hockey'],Male
['Hockey'],Female
['Hockey'],Female
['Hockey'],Male
['Hockey'],Male
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Hockey'],Female
['Hockey'],Male
['Hockey'],Male
['Hockey'],Female
['Hockey'],Female
['Hockey'],Male
